-1514.465942, 983.727966, 6.577041
-1516.411743, 983.606628, 6.599411
-1518.141235, 984.349609, 6.627847
-1518.389893, 986.309204, 6.600763
-1518.492798, 988.306091, 6.538157
-1518.745483, 990.289612, 6.531296
-1519.100952, 992.257385, 6.574531
-1519.537109, 994.209473, 6.650514
-1520.020874, 996.150024, 6.741551
-1520.525024, 998.085571, 6.750973
-1521.031006, 1000.020630, 6.750973
-1521.522217, 1001.959351, 6.750973
-1521.994263, 1003.902832, 6.750973
-1522.458618, 1005.848145, 6.750973
-1522.928833, 1007.791992, 6.750973
-1523.419189, 1009.730957, 6.750973
-1523.936035, 1011.663147, 6.750973
-1524.480103, 1013.587769, 6.750973
-1525.056030, 1015.503235, 6.750973
-1525.673462, 1017.405518, 6.750973
-1526.306274, 1019.302429, 6.750973
-1526.744385, 1021.247925, 6.750008
-1525.820557, 1022.912170, 6.713016
-1524.005005, 1023.723938, 6.668418
-1522.061279, 1023.613708, 6.701637
-1520.594604, 1022.364563, 6.749191
